name,brand_name,price,rating,ram,ram_GB,rom_gb,expand_rom,display,display_size,display_type,camera,rear_camera,front_camera,battery,battery_mAh,processor,processor_name
"vivo Y400 Pro 5G (Nebula Purple, 256 GB)",vivo,26999,4.4,8 GB RAM | 256 GB ROM,8,256,0,17.2 cm (6.77 inch) Display,17.2,Display,50MP + 2MP | 32MP Front Camera,50MP + 2MP ,32MP,5500 mAh Battery,5500 ,Dimensity 7300 Processor,Dimensity 7300 
"Samsung Galaxy A16 5G (Light Green, 128 GB)",samsung,17499,4.2,8 GB RAM | 128 GB ROM,8,128,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,50MP + 5MP + 2MP ,13MP,5000 mAh Battery,5000 ,Dimensity 6300 Processor,Dimensity 6300 
"OPPO F29 Pro 5G (Marble White, 128 GB)",oppo,25999,4.4,8 GB RAM | 128 GB ROM,8,128,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 2MP | 16MP Front Camera,50MP + 2MP ,16MP,6000 mAh Battery,6000 ,Dimensity 7300 Processor,Dimensity 7300 
"Samsung Galaxy S23 5G (Cream, 128 GB)",samsung,44999,4.6,8 GB RAM | 128 GB ROM,8,128,0,15.49 cm (6.1 inch) Full HD+ Display,15.49,Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,50MP + 10MP + 12MP ,12MP,3900 mAh Lithium Ion Battery,3900 ,Qualcomm Snapdragon 8 Gen 2 Processor,Qualcomm Snapdragon 8 Gen 2 
"realme 13 Pro+ 5G (Monet Gold, 256 GB)",realme,26990,4.4,12 GB RAM | 256 GB ROM,12,256,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,50MP + 8MP + 50MP ,32MP,5200 mAh Battery,5200 ,Snapdragon 7s Gen2 Processor,Snapdragon 7s Gen2 
"realme 13 Pro+ 5G (Emerald Green, 256 GB)",realme,26990,4.4,12 GB RAM | 256 GB ROM,12,256,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,50MP + 8MP + 50MP ,32MP,5200 mAh Battery,5200 ,Snapdragon 7s Gen2 Processor,Snapdragon 7s Gen2 
"Alcatel V3 Classic 5G (Cosmic Grey, 128 GB)",alcatel,12999,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,4,128,2048,16.94 cm (6.67 inch) HD+ Display,16.94,HD+ Display,50MP Dual Camera | 8MP Front Camera,50MP Dual Camera ,8MP,5200 mAh Battery,5200 ,Dimensity 6300 Processor,Dimensity 6300 
"Motorola G85 5G (Cobalt Blue, 256 GB)",motorola,17999,4.4,12 GB RAM | 256 GB ROM,12,256,0,16.94 cm (6.67 inch) Full HD+ Display,16.94,Full HD+ Display,50MP + 8MP | 32MP Front Camera,50MP + 8MP ,32MP,5000 mAh Battery,5000 ,6s Gen 3 Processor,6s Gen 3 
"Samsung Galaxy S25 5G (Navy, 512 GB)",samsung,92999,4.6,12 GB RAM | 512 GB ROM,12,512,0,15.75 cm (6.2 inch) Full HD+ Display,15.75,Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,50MP + 10MP + 12MP ,12MP,4000 mAh Battery,4000 ,8 Elite for Galaxy Processor,8 Elite for Galaxy 
"Samsung M55s (Coral Green, 128 GB)",samsung,18960,4.0,8 GB RAM | 128 GB ROM,8,128,0,17.02 cm (6.7 inch) Display,17.02,Display,50MP Rear Camera,50MP ,,5000 mAh Battery,5000 ,1 Year,1 Year
"Samsung Galaxy A23 5G (Light Blue, 128 GB)",samsung,16999,4.1,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,8,128,1024,16.76 cm (6.6 inch) Full HD+ Display,16.76,Full HD+ Display,50MP + 5MP | 8MP Front Camera,50MP + 5MP ,8MP,5000 mAh Lithium Ion Battery,5000 ,Qualcomm Snapdragon 695 (SM6375) Processor,Qualcomm Snapdragon 695 (SM6375) 
"MOTOROLA Edge 60 Pro (Pantone Sparkling Grape, 512 GB)",motorola,37999,4.5,16 GB RAM | 512 GB ROM,16,512,0,17.02 cm (6.7 inch) Display,17.02,Display,50MP + 50MP + 10MP | 50MP Front Camera,50MP + 50MP + 10MP ,50MP,6000 mAh Battery,6000 ,Dimensity 8350 Processor,Dimensity 8350 
"Samsung Galaxy A16 5G (Gold, 256 GB)",samsung,20499,4.2,8 GB RAM | 256 GB ROM,8,256,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,50MP + 5MP + 2MP ,13MP,5000 mAh Battery,5000 ,Dimensity 6300 Processor,Dimensity 6300 
"Samsung Galaxy M16 5G (Blush Pink, 128 GB)",samsung,11980,4.1,4 GB RAM | 128 GB ROM,4,128,0,17.02 cm (6.7 inch) Display,17.02,Display,50MP Rear Camera,50MP ,,5000 mAh Battery,5000 ,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Samsung Galaxy A16 5G (Gold, 128 GB)",samsung,17499,4.2,8 GB RAM | 128 GB ROM,8,128,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,50MP + 5MP + 2MP ,13MP,5000 mAh Battery,5000 ,Dimensity 6300 Processor,Dimensity 6300 
"realme 13 Pro+ 5G (Monet Purple, 256 GB)",realme,25990,4.4,8 GB RAM | 256 GB ROM,8,256,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,50MP + 8MP + 50MP ,32MP,5200 mAh Battery,5200 ,Snapdragon 7s Gen2 Processor,Snapdragon 7s Gen2 
"REDMI Note 14 5G (Ivy Green, 128 GB)",redmi,15999,4.3,6 GB RAM | 128 GB ROM,6,128,0,16.94 cm (6.67 inch) Display,16.94,Display,50MP Rear Camera,50MP ,,5110 mAh Battery,5110 ,1 Year,1 Year
"REDMI Note 13 5G (Purple, 128 GB)",redmi,16500,4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,6,128,1024,16.94 cm (6.67 inch) Full HD+ Display,16.94,Full HD+ Display,108MP + 2MP | 16MP Front Camera,108MP + 2MP ,16MP,5000 mAh Battery,5000 ,Dimensity 6080 Processor,Dimensity 6080 
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",oneplus,27102,4.5,8 GB RAM | 256 GB ROM,8,256,0,17.12 cm (6.74 inch) Display,17.12,Display,50MP Rear Camera,50MP ,,5500 mAh Battery,5500 ,1 Year,1 Year
"OnePlus Nord 4 5G (Mercurial Silver, 256 GB)",oneplus,27595,4.5,8 GB RAM | 256 GB ROM,8,256,0,17.12 cm (6.74 inch) Display,17.12,Display,50MP Rear Camera,50MP ,,5500 mAh Battery,5500 ,1 Year,1 Year
"realme Gt 7 (Icesense Black, 256 GB)",realme,37999,4.5,8 GB RAM | 256 GB ROM,8,256,0,17.22 cm (6.78 inch) Full HD+ AMOLED Display,17.22,Display,50MP + 50MP + 50MP + 8MP | 32MP + 32MP Dual Front Camera,50MP + 50MP + 50MP + 8MP ,,7000 mAh Battery,7000 ,Dimensity Processor,Dimensity 
"OPPO A3x 5G (Starry Purple, 128 GB)",oppo,11999,4.2,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,4,128,2048,16.94 cm (6.67 inch) HD+ Display,16.94,HD+ Display,8MP Rear Camera | 5MP Front Camera,8MP ,5MP,5100 mAh Battery,5100 ,Dimensity 6300 Processor,Dimensity 6300 
"OPPO A3x 5G (Sparkle Black, 64 GB)",oppo,10999,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,4,64,2048,16.94 cm (6.67 inch) HD+ Display,16.94,HD+ Display,8MP Rear Camera | 5MP Front Camera,8MP ,5MP,5100 mAh Battery,5100 ,Dimensity 6300 Processor,Dimensity 6300 
"Xiaomi 14 CIVI (Cruise Blue, 512 GB)",xiaomi,38999,4.4,12 GB RAM | 512 GB ROM,12,512,0,16.64 cm (6.55 inch) Display,16.64,Display,50MP Rear Camera | 32MP + 32MP Dual Front Camera,50MP ,,4700 mAh Battery,4700 ,8s Gen 3 Mobile Platform Processor,8s Gen 3 Mobile Platform 
"realme 70 TURBO 5G (Turbo Green, 128 GB)",realme,14819,4.3,6 GB RAM | 128 GB ROM,6,128,0,16.94 cm (6.67 inch) Full HD+ Display,16.94,Full HD+ Display,50MP Rear Camera,50MP ,,5000 mAh Battery,5000 ,Segment's Fastest Dimensity 7300 Energy 5G Chipset Processor,Segment's Fastest Dimensity 7300 Energy 5G Chipset 
"Tecno Camon 30 5G (Uyuni Salt White, 512 GB)",tecno,23999,4.0,12 GB RAM | 512 GB ROM | Expandable Upto 0 TB,12,512,0,17.22 cm (6.78 inch) Display,17.22,Display,50MP + 2MP | 50MP Front Camera,50MP + 2MP ,50MP,5000 mAh Battery,5000 ,Dimensity 7020 5G Processor,Dimensity 7020 5G 
"vivo V50 5G (Titanium Grey, 256 GB)",vivo,34999,4.5,8 GB RAM | 256 GB ROM,8,256,0,17.2 cm (6.77 inch) Display,17.2,Display,50MP + 50MP | 50MP Front Camera,50MP + 50MP ,50MP,6000 mAh Battery,6000 ,7 Gen 3 Processor,7 Gen 3 
"REDMI Note 14 5G (Titan Black, 128 GB)",redmi,16199,4.3,6 GB RAM | 128 GB ROM,6,128,0,16.94 cm (6.67 inch) Display,16.94,Display,50MP Rear Camera,50MP ,,5110 mAh Battery,5110 ,1 Year,1 Year
"realme 14 Pro+ 5G (Bikaner Purple, 128 GB)",realme,29999,4.4,8 GB RAM | 128 GB ROM,8,128,0,17.35 cm (6.83 inch) Display,17.35,Display,50MP + 50MP + 8MP | 32MP Front Camera,50MP + 50MP + 8MP ,32MP,6000 mAh Battery,6000 ,7s Gen 3 Mobile Platform Processor,7s Gen 3 Mobile Platform 
"hmd Crest Max 5G (Deep Purple, 256 GB)",hmd,12495,3.9,8 GB RAM | 256 GB ROM,8,256,0,17.53 cm (6.9 inch) Display,17.53,Display,64MP Rear Camera,64MP ,,5000 mAh Battery,5000 ,1 Year,1 Year
"Samsung Galaxy A16 5G (Blue Black, 128 GB)",samsung,17499,4.2,8 GB RAM | 128 GB ROM,8,128,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,50MP + 5MP + 2MP ,13MP,5000 mAh Battery,5000 ,Dimensity 6300 Processor,Dimensity 6300 
"Samsung Galaxy M16 5G (Thunder Black, 128 GB)",samsung,15495,4.3,8 GB RAM | 128 GB ROM,8,128,0,17.02 cm (6.7 inch) Display,17.02,Display,50MP Rear Camera,50MP ,,5000 mAh Battery,5000 ,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme Narzo 80 Pro 5G (Racing Green, 256 GB)",realme,21692,4.5,8 GB RAM | 256 GB ROM,8,256,0,17.2 cm (6.77 inch) Display,17.2,Display,50MP Rear Camera,50MP ,,6000 mAh Battery,6000 ,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Tecno Pop 9 5G (Midnight Shadow, 64 GB)",tecno,11489,3.9,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,4,64,1024,16.94 cm (6.67 inch) HD+ Display,16.94,HD+ Display,48MP Rear Camera | 8MP Front Camera,48MP ,8MP,5000 mAh Battery,5000 ,Dimensity 6300 5G Processor,Dimensity 6300 5G 
"Samsung Galaxy S25 Ultra 5G (Titanium Black, 512 GB)",samsung,129999,4.7,12 GB RAM | 512 GB ROM,12,512,0,17.53 cm (6.9 inch) Quad HD+ Display,17.53,HD+ Display,200MP + 50MP + 50MP + 10MP | 12MP Front Camera,200MP + 50MP + 50MP + 10MP ,12MP,5000 mAh Battery,5000 ,8 Elite for Galaxy Processor,8 Elite for Galaxy 
"vivo Y19 5G (Titanium Silver, 128 GB)",vivo,12999,4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,6,128,2048,17.12 cm (6.74 inch) Display,17.12,Display,13MP + 0.08MP | 5MP Front Camera,13MP + 0.08MP ,5MP,5500 mAh Battery,5500 ,Dimensity 6300 Processor,Dimensity 6300 
"Google Pixel 9 Pro Fold (Obsidian, 256 GB)",google,129999,4.6,16 GB RAM | 256 GB ROM,16,256,0,16.0 cm (6.3 inch) Display,16.0,Display,48MP + 10.5MP + 10.8MP | 10MP Front Camera,48MP + 10.5MP + 10.8MP ,10MP,4650 mAh Battery,4650 ,Google Tensor G4 Processor,Google Tensor G4 
"IQOO Z9S 5G (Onyx Green, 256 GB)",iqoo,27999,4.4,12 GB RAM | 256 GB ROM,12,256,0,17.2 cm (6.77 inch) Full HD+ AMOLED Display,17.2,Display,50MP + 50MP | 2MP Dual Front Camera,50MP + 50MP ,,5500 mAh Battery,5500 ,MediaTek Dimensity 7300 5G Processor,MediaTek Dimensity 7300 5G 
"IQOO Z9S 5G (Titanium Matte, 256 GB)",iqoo,24998,4.4,8 GB RAM | 256 GB ROM,8,256,0,17.2 cm (6.77 inch) Full HD+ AMOLED Display,17.2,Display,50MP + 50MP | 2MP Dual Front Camera,50MP + 50MP ,,5500 mAh Battery,5500 ,MediaTek Dimensity 7300 5G Processor,MediaTek Dimensity 7300 5G 
"IQOO Z9S 5G (Titanium Matte, 256 GB)",iqoo,29999,4.4,12 GB RAM | 256 GB ROM,12,256,0,17.2 cm (6.77 inch) Full HD+ AMOLED Display,17.2,Display,50MP + 50MP | 2MP Dual Front Camera,50MP + 50MP ,,5500 mAh Battery,5500 ,MediaTek Dimensity 7300 5G Processor,MediaTek Dimensity 7300 5G 
"OPPO Reno14 Pro 5G (Pearl White, 512 GB)",oppo,54999,4.5,12 GB RAM | 512 GB ROM,12,512,0,17.35 cm (6.83 inch) Full HD+ Display,17.35,Full HD+ Display,50MP + 50MP + 50MP | 50MP Front Camera,50MP + 50MP + 50MP ,50MP,6200 mAh Battery,6200 ,Dimensity 8450 Processor,Dimensity 8450 
"OPPO Reno14 Pro 5G (Pearl White, 256 GB)",oppo,49999,4.5,12 GB RAM | 256 GB ROM,12,256,0,17.35 cm (6.83 inch) Full HD+ Display,17.35,Full HD+ Display,50MP + 50MP + 50MP | 50MP Front Camera,50MP + 50MP + 50MP ,50MP,6200 mAh Battery,6200 ,Dimensity 8450 Processor,Dimensity 8450 
"realme Narzo 80 Pro 5G (Speed Silver, 256 GB)",realme,20950,4.5,8 GB RAM | 256 GB ROM,8,256,0,17.2 cm (6.77 inch) Display,17.2,Display,50MP Rear Camera,50MP ,,6000 mAh Battery,6000 ,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo Y19 5G (Titanium Silver, 64 GB)",vivo,10499,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,4,64,2048,17.12 cm (6.74 inch) Display,17.12,Display,13MP + 0.08MP | 5MP Front Camera,13MP + 0.08MP ,5MP,5500 mAh Battery,5500 ,Dimensity 6300 Processor,Dimensity 6300 
"vivo Y19 5G (Majestic Green, 64 GB)",vivo,10499,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,4,64,2048,17.12 cm (6.74 inch) Display,17.12,Display,13MP + 0.08MP | 5MP Front Camera,13MP + 0.08MP ,5MP,5500 mAh Battery,5500 ,Dimensity 6300 Processor,Dimensity 6300 
"vivo Y19 5G (Titanium Silver, 128 GB)",vivo,11499,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,4,128,2048,17.12 cm (6.74 inch) Display,17.12,Display,13MP + 0.08MP | 5MP Front Camera,13MP + 0.08MP ,5MP,5500 mAh Battery,5500 ,Dimensity 6300 Processor,Dimensity 6300 
"realme Narzo N65 5G (Amber Gold, 128 GB)",realme,11469,4.3,4 GB RAM | 128 GB ROM,4,128,0,16.94 cm (6.67 inch) Display,16.94,Display,50MP Rear Camera,50MP ,,5000 mAh Battery,5000 ,1 Year,1 Year
"realme Narzo N65 5G (Ambr Gold, 128 GB)",realme,12499,4.3,6 GB RAM | 128 GB ROM,6,128,0,16.94 cm (6.67 inch) Display,16.94,Display,50MP Rear Camera,50MP ,,5000 mAh Battery,5000 ,1 Year,1 Year
"REDMI Note 14 Pro+ 5G (Spectre Blue, 128 GB)",redmi,27999,4.3,8 GB RAM | 128 GB ROM,8,128,0,16.94 cm (6.67 inch) Display,16.94,Display,50MP + 50MP + 8MP | 20MP Front Camera,50MP + 50MP + 8MP ,20MP,6200 mAh Battery,6200 ,7s Gen 3 Processor,7s Gen 3 
"Samsung Galaxy A36 5G (Awesome Black, 256 GB)",samsung,33999,4.3,8 GB RAM | 256 GB ROM,8,256,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 8MP | 12MP Front Camera,50MP + 8MP ,12MP,5000 mAh Battery,5000 ,Qualcomm Snapdragon 6 Gen 3 Processor,Qualcomm Snapdragon 6 Gen 3 
"OPPO F29 Pro 5G (Granite Black, 256 GB)",oppo,27999,4.4,8 GB RAM | 256 GB ROM,8,256,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 2MP | 16MP Front Camera,50MP + 2MP ,16MP,6000 mAh Battery,6000 ,Dimensity 7300 Processor,Dimensity 7300 
"OPPO F29 Pro 5G (Granite Black, 128 GB)",oppo,25999,4.4,8 GB RAM | 128 GB ROM,8,128,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 2MP | 16MP Front Camera,50MP + 2MP ,16MP,6000 mAh Battery,6000 ,Dimensity 7300 Processor,Dimensity 7300 
"vivo Y58 5G (Sundarbans Green, 128 GB)",vivo,16984,4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,8,128,1024,17.07 cm (6.72 inch) Display,17.07,Display,50MP + 2MP | 8MP Front Camera,50MP + 2MP ,8MP,6000 mAh Battery,6000 ,4 Gen 2 Processor,4 Gen 2 
"MOTOROLA Edge 50 (Koala Grey, 256 GB)",motorola,21999,4.3,8 GB RAM | 256 GB ROM,8,256,0,16.94 cm (6.67 inch) Display,16.94,Display,50MP + 13MP + 10MP | 32MP Front Camera,50MP + 13MP + 10MP ,32MP,5000 mAh Battery,5000 ,Snapdragon 7 Gen 1 Accelerated Edition Processor,Snapdragon 7 Gen 1 Accelerated Edition 
"Samsung Galaxy A15 5G (Light Blue, 128 GB)",samsung,17990,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,8,128,1024,16.51 cm (6.5 inch) Full HD+ Display,16.51,Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,50MP + 5MP + 2MP ,13MP,5000 mAh Battery,5000 ,Dimensity 6100+ Processor,Dimensity 6100+ 
"MOTOROLA Edge 50 (Jungle Green, 256 GB)",motorola,21999,4.3,8 GB RAM | 256 GB ROM,8,256,0,16.94 cm (6.67 inch) Display,16.94,Display,50MP + 13MP + 10MP | 32MP Front Camera,50MP + 13MP + 10MP ,32MP,5000 mAh Battery,5000 ,Snapdragon 7 Gen 1 Accelerated Edition Processor,Snapdragon 7 Gen 1 Accelerated Edition 
"Tecno Spark 30C 5G (Aurora Cloud, 64 GB)",tecno,9999,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,4,64,1024,16.94 cm (6.67 inch) Display,16.94,Display,48MP Rear Camera | 8MP Front Camera,48MP ,8MP,5000 mAh Battery,5000 ,Dimensity 6300 5G Processor,Dimensity 6300 5G 
"Tecno Spark 30C 5G (Midnight Shadow, 64 GB)",tecno,9999,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,4,64,1024,16.94 cm (6.67 inch) Display,16.94,Display,48MP Rear Camera | 8MP Front Camera,48MP ,8MP,5000 mAh Battery,5000 ,Dimensity 6300 5G Processor,Dimensity 6300 5G 
"Tecno Spark 30C 5G (Azure Sky, 64 GB)",tecno,9999,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,4,64,1024,16.94 cm (6.67 inch) Display,16.94,Display,48MP Rear Camera | 8MP Front Camera,48MP ,8MP,5000 mAh Battery,5000 ,Dimensity 6300 5G Processor,Dimensity 6300 5G 
"POCO X6 5G (Snowstorm White, 512 GB)",poco,24999,4.3,12 GB RAM | 512 GB ROM,12,512,0,16.94 cm (6.67 inch) Display,16.94,Display,64MP + 8MP + 2MP | 16MP Front Camera,64MP + 8MP + 2MP ,16MP,5100 mAh Battery,5100 ,7s Gen 2 Mobile Platform 5G Processor,7s Gen 2 Mobile Platform 5G 
"Samsung Galaxy A36 5G (Awesome Lavender, 256 GB)",samsung,36999,4.3,12 GB RAM | 256 GB ROM,12,256,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 8MP | 12MP Front Camera,50MP + 8MP ,12MP,5000 mAh Battery,5000 ,Qualcomm Snapdragon 6 Gen 3 Processor,Qualcomm Snapdragon 6 Gen 3 
"Samsung Galaxy A06 5G (Light Green, 64 GB)",samsung,9890,4.0,4 GB RAM | 64 GB ROM,4,64,0,17.02 cm (6.7 inch) HD+ Display,17.02,HD+ Display,50MP + 2MP | 8MP Front Camera,50MP + 2MP ,8MP,5000 mAh Li-ion Battery,5000 ,Dimensity 6300 Processor,Dimensity 6300 
"itel Color Pro 5G (River Blue, 128 GB)",itel,9590,4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,6,128,1024,16.76 cm (6.6 inch) HD+ Display,16.76,HD+ Display,50MP + 2MP | 8MP Front Camera,50MP + 2MP ,8MP,5000 mAh Battery,5000 ,Dimensity 6080 Processor,Dimensity 6080 
"OPPO A5 5G (Aurora Green, 128 GB)",oppo,16999,4.3,8 GB RAM | 128 GB ROM,8,128,0,16.94 cm (6.67 inch) HD+ Display,16.94,HD+ Display,50MP + 2MP | 8MP Front Camera,50MP + 2MP ,8MP,6000 mAh Battery,6000 ,Dimensity 6300 Processor,Dimensity 6300 
"Google Pixel 7 (Lemongrass, 128 GB)",google,29999,4.3,8 GB RAM | 128 GB ROM,8,128,0,16.0 cm (6.3 inch) Full HD+ Display,16.0,Full HD+ Display,50MP + 12MP | 10.8MP Front Camera,50MP + 12MP ,8MP,4270 mAh Battery,4270 ,Google Tensor G2 Processor,Google Tensor G2 
"Xiaomi 14 CIVI (Cruise Blue, 256 GB)",xiaomi,36999,4.3,8 GB RAM | 256 GB ROM,8,256,0,16.64 cm (6.55 inch) Display,16.64,Display,50MP Rear Camera | 32MP + 32MP Dual Front Camera,50MP ,,4700 mAh Battery,4700 ,8s Gen 3 Mobile Platform Processor,8s Gen 3 Mobile Platform 
"Honor 200 5G (Moonlight White, 256 GB)",honor,26999,4.3,8 GB RAM | 256 GB ROM,8,256,0,17.02 cm (6.7 inch) Full HD+ Super AMOLED Display,17.02,Display,50MP + 50MP + 12MP | 50MP Front Camera,50MP + 50MP + 12MP ,50MP,5200 mAh Battery,5200 ,Snapdragon 7 Gen 3 Processor,Snapdragon 7 Gen 3 
"OPPO F29 Pro 5G (Granite Black, 256 GB)",oppo,29999,4.4,12 GB RAM | 256 GB ROM,12,256,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 2MP | 16MP Front Camera,50MP + 2MP ,16MP,6000 mAh Battery,6000 ,Dimensity 7300 Processor,Dimensity 7300 
"OPPO F29 Pro 5G (Marble White, 256 GB)",oppo,29999,4.4,12 GB RAM | 256 GB ROM,12,256,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 2MP | 16MP Front Camera,50MP + 2MP ,16MP,6000 mAh Battery,6000 ,Dimensity 7300 Processor,Dimensity 7300 
"Tecno Spark 30C 5G (Azure Sky, 128 GB)",tecno,12999,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,8,128,1024,16.94 cm (6.67 inch) Display,16.94,Display,48MP Rear Camera | 8MP Front Camera,48MP ,8MP,5000 mAh Battery,5000 ,Dimensity 6300 5G Processor,Dimensity 6300 5G 
"Tecno Spark 30C 5G (Midnight Shadow, 128 GB)",tecno,12999,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,8,128,1024,16.94 cm (6.67 inch) Display,16.94,Display,48MP Rear Camera | 8MP Front Camera,48MP ,8MP,5000 mAh Battery,5000 ,Dimensity 6300 5G Processor,Dimensity 6300 5G 
"Tecno Spark 30C 5G (Aurora Cloud, 128 GB)",tecno,12999,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,8,128,1024,16.94 cm (6.67 inch) Display,16.94,Display,48MP Rear Camera | 8MP Front Camera,48MP ,8MP,5000 mAh Battery,5000 ,Dimensity 6300 5G Processor,Dimensity 6300 5G 
"Google Pixel 9 (Peony, 256 GB)",google,64999,4.5,12 GB RAM | 256 GB ROM,12,256,0,16.0 cm (6.3 inch) Display,16.0,Display,50MP + 48MP | 10.5MP Front Camera,50MP + 48MP ,5MP,4700 mAh Battery,4700 ,Google Tensor G4 Processor,Google Tensor G4 
"OPPO A5 5G (Aurora Green, 128 GB)",oppo,15499,4.4,6 GB RAM | 128 GB ROM,6,128,0,16.94 cm (6.67 inch) HD+ Display,16.94,HD+ Display,50MP + 2MP | 8MP Front Camera,50MP + 2MP ,8MP,6000 mAh Battery,6000 ,Dimensity 6300 Processor,Dimensity 6300 
"vivo Y19 5G (Majestic Green, 128 GB)",vivo,11499,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,4,128,2048,17.12 cm (6.74 inch) Display,17.12,Display,13MP + 0.08MP | 5MP Front Camera,13MP + 0.08MP ,5MP,5500 mAh Battery,5500 ,Dimensity 6300 Processor,Dimensity 6300 
"Samsung Galaxy S25 Ultra 5G (Titanium Whitesilver, 256 GB)",samsung,117999,4.7,12 GB RAM | 256 GB ROM,12,256,0,17.53 cm (6.9 inch) Quad HD+ Display,17.53,HD+ Display,200MP + 50MP + 50MP + 10MP | 12MP Front Camera,200MP + 50MP + 50MP + 10MP ,12MP,5000 mAh Battery,5000 ,8 Elite for Galaxy Processor,8 Elite for Galaxy 
"OPPO A5 5G (Mist White, 128 GB)",oppo,16999,4.3,8 GB RAM | 128 GB ROM,8,128,0,16.94 cm (6.67 inch) HD+ Display,16.94,HD+ Display,50MP + 2MP | 8MP Front Camera,50MP + 2MP ,8MP,6000 mAh Battery,6000 ,Dimensity 6300 Processor,Dimensity 6300 
"OPPO A5 5G (Mist White, 128 GB)",oppo,15499,4.4,6 GB RAM | 128 GB ROM,6,128,0,16.94 cm (6.67 inch) HD+ Display,16.94,HD+ Display,50MP + 2MP | 8MP Front Camera,50MP + 2MP ,8MP,6000 mAh Battery,6000 ,Dimensity 6300 Processor,Dimensity 6300 
"Samsung Galaxy S25 Ultra 5G (Titanium Silverblue, 1024 GB)",samsung,153999,4.7,12 GB RAM | 1024 GB ROM,12,1024,0,17.53 cm (6.9 inch) Quad HD+ Display,17.53,HD+ Display,200MP + 50MP + 50MP + 10MP | 12MP Front Camera,200MP + 50MP + 50MP + 10MP ,12MP,5000 mAh Battery,5000 ,8 Elite for Galaxy Processor,8 Elite for Galaxy 
"REDMI Note-14 Pro+ 5G (Phantom Purple, 512 GB)",redmi,31985,4.6,12 GB RAM | 512 GB ROM,12,512,0,16.94 cm (6.67 inch) Display,16.94,Display,50MP + 50MP + 8MP | 20MP Front Camera,50MP + 50MP + 8MP ,20MP,6200 mAh Battery,6200 ,7s Gen 3 Processor,7s Gen 3 
